date	SP500	NIKKEI 225 STOCK AVERAGE - PRICE INDEX	FTSE100	DAX	CAC40
19890627	328.44	33469.21	2206.40	1477.89	1761.60
19890628	325.81	33245.6	2209.40	1491.39	1750.47
19890629	319.68	32956.31	2182.00	1491.93	1731.99
19890630	317.98	32948.69	2151.00	1473.72	1727.86
19890703	319.23	33236.42	2165.60	1492.33	1736.18
19890704	319.23	33190.38	2174.40	1505.67	1741.09
19890705	320.64	33309.71	2162.90	1507.67	1734.01
19890706	321.55	33423.48	2161.20	1493.29	1734.78
19890707	324.91	33703.97	2189.10	1510.63	1727.79
19890710	327.07	33676.02	2195.20	1512.78	1728.31
19890711	328.78	33746.77	2250.90	1508.49	1752.69
19890712	329.81	33701.52	2256.70	1503.93	1748.23
19890713	329.95	33631.16	2258.00	1516.54	1755.48
19890714	331.84	33574.77	2273.70	1530.46	1755.48
19890717	332.44	33456.22	2274.90	1522.99	1762.45
19890718	331.35	33343.73	2273.10	1520.65	1757.17
19890719	335.73	33557.17	2292.50	1540.40	1764.63
19890720	333.51	33664.87	2292.30	1550.82	1773.73
19890721	335.90	33899.43	2283.00	1555.40	1782.02
19890724	333.67	34093.33	2259.10	1543.30	1785.48
19890725	333.88	34538.9	2269.40	1555.83	1791.15
19890726	338.05	34545.83	2264.50	1568.52	1791.83
19890727	341.99	34785.28	2283.70	1567.05	1815.85
19890728	342.15	34705.63	2306.00	1553.27	1824.24
19890731	346.08	34953.87	2297.00	1554.16	1814.19
19890801	343.75	34898.46	2292.30	1578.91	1829.63
19890802	344.34	34899.34	2307.80	1587.35	1828.64
19890803	344.74	34779.81	2306.30	1574.88	1828.13
19890804	343.92	34741.99	2327.50	1590.30	1816.92
19890807	349.41	34630.38	2341.50	1592.03	1804.69
19890808	349.35	34759.48	2348.10	1603.59	1817.80
19890809	346.94	34859.27	2360.40	1608.71	1820.85
19890810	348.25	34719.8	2347.30	1609.93	1818.46
19890811	344.74	34712.96	2354.20	1608.60	1828.31
19890814	343.06	34671.62	2325.90	1584.37	1828.31
19890815	344.71	34810.69	2326.20	1573.65	1828.31
19890816	345.66	35084.15	2345.80	1581.04	1828.12
19890817	344.45	35090.11	2360.00	1576.16	1825.86
19890818	346.03	35063.14	2375.10	1575.77	1814.68
19890821	340.67	35140.83	2374.70	1603.01	1815.50
19890822	341.19	35114.35	2370.80	1600.62	1808.49
19890823	344.70	34893.28	2382.40	1586.48	1817.00
19890824	351.52	34786.55	2393.10	1592.04	1845.53
19890825	350.52	34739.93	2397.40	1604.38	1864.86
19890828	352.09	34607.41	2397.40	1595.87	1853.98
19890829	349.84	34687.65	2380.80	1597.24	1855.10
19890830	350.65	34471.66	2381.30	1585.98	1859.71
19890831	351.45	34431.2	2387.90	1597.85	1875.82
19890901	353.73	34348.22	2407.50	1608.33	1885.20
19890904	353.73	34483.78	2419.20	1623.98	1885.20
19890905	352.56	34441.95	2426.00	1637.47	1885.20
19890906	349.24	34271.31	2390.80	1633.55	1892.04
19890907	348.35	34152.56	2415.90	1641.19	1909.80
19890908	348.76	34115.81	2423.90	1657.61	1909.34
19890911	347.66	34113.66	2400.60	1641.93	1901.46
19890912	348.70	34332.88	2397.60	1625.90	1899.72
19890913	345.46	34286.94	2401.50	1609.66	1901.64
19890914	343.16	34401.88	2382.00	1612.29	1889.62
19890915	345.06	34401.88	2366.50	1595.31	1892.17
19890918	346.73	34472.54	2373.80	1605.11	1892.71
19890919	346.55	34471.07	2361.50	1614.16	1894.44
19890920	346.47	34470.58	2369.80	1612.87	1893.30
19890921	345.70	34745.02	2380.90	1611.42	1914.05
19890922	347.05	34771.79	2370.20	1628.80	1916.76
19890925	344.23	34960.71	2359.60	1635.93	1906.46
19890926	344.33	35444.82	2336.10	1609.03	1919.60
19890927	345.10	35370.57	2331.20	1591.65	1930.61
19890928	348.60	35689.98	2291.70	1585.75	1932.28
19890929	349.15	35636.76	2299.40	1574.37	1906.12
19891002	350.87	35622.97	2289.20	1577.80	1876.21
19891003	354.71	35366.37	2318.60	1602.40	1902.72
19891004	356.94	35382.8	2312.10	1613.27	1909.04
19891005	356.97	35522.99	2281.60	1616.21	1918.41
19891006	358.78	35209.35	2277.50	1624.86	1942.42
19891009	359.80	35376.35	2247.00	1639.55	1942.50
19891010	359.13	35376.35	2218.80	1636.41	1961.74
19891011	356.99	35240.07	2218.80	1604.50	1927.95
19891012	355.39	34795.34	2237.80	1612.78	1932.80
19891013	333.65	35116.02	2233.90	1589.34	1931.27
19891016	342.85	34468.69	2163.40	1385.72	1809.81
19891017	341.16	34996.08	2135.50	1475.44	1805.69
19891018	341.76	35107.56	2170.10	1491.14	1828.13
19891019	347.13	35374.22	2189.30	1526.60	1875.05
19891020	347.16	35486.38	2179.10	1524.21	1864.32
19891023	344.83	35585.52	2189.70	1523.22	1870.47
19891024	343.70	35526.55	2149.30	1507.37	1832.88
19891025	342.50	35442.4	2161.90	1481.08	1826.81
19891026	337.93	35678.49	2129.40	1482.62	1815.90
19891027	335.06	35527.29	2082.10	1462.93	1768.27
19891030	335.07	35417.44	2112.20	1466.29	1804.99
19891031	340.36	35549.44	2142.60	1472.76	1819.51
19891101	341.20	35564.43	2160.10	1476.19	1819.51
19891102	338.48	35494.86	2154.10	1460.01	1820.58
19891103	337.62	35494.86	2173.10	1449.90	1808.04
19891106	332.61	35434	2169.60	1454.38	1782.92
19891107	334.81	35270.46	2178.20	1428.07	1770.97
19891108	338.15	35595.59	2203.80	1441.79	1784.57
19891109	336.57	35657.42	2201.70	1462.96	1801.09
19891110	339.10	35663.2	2216.70	1496.69	1820.33
19891113	339.55	35750.12	2213.20	1530.96	1819.51
19891114	337.99	35768.64	2214.70	1503.85	1814.52
19891115	340.54	35852.23	2203.40	1498.06	1816.63
19891116	340.58	35876.34	2209.80	1529.58	1830.01
19891117	341.61	35963.74	2221.40	1531.52	1837.66
19891120	339.35	35893.58	2183.10	1532.70	1834.50
19891121	339.59	36059.87	2185.10	1514.09	1825.21
19891122	341.91	36286.92	2192.30	1514.09	1837.19
19891123	341.91	36286.92	2220.50	1534.68	1843.56
19891124	343.97	36484.47	2222.40	1555.48	1858.09
19891127	345.61	36881.53	2224.30	1554.37	1863.81
19891128	345.77	36985.3	2242.00	1550.40	1860.02
19891129	343.60	37021.46	2255.60	1562.27	1872.30
19891130	345.99	37268.79	2276.80	1577.43	1890.43
19891201	350.63	37132.68	2311.10	1612.44	1919.72
19891204	351.41	37303.87	2303.40	1634.31	1939.09
19891205	349.58	37494.17	2327.50	1626.61	1939.26
19891206	348.55	37654.29	2353.70	1658.35	1960.29
19891207	347.59	37858.11	2346.70	1664.08	1965.63
19891208	348.69	37724.06	2363.50	1650.79	1965.63
19891211	348.56	37752.67	2351.40	1653.72	1971.09
19891212	351.73	37803.53	2363.50	1653.07	1972.01
19891213	352.75	38062.42	2386.20	1638.54	1960.42
19891214	350.93	38180.7	2367.00	1623.54	1954.62
19891215	350.14	38271.04	2344.70	1627.43	1949.42
19891218	343.69	38586.18	2358.50	1634.57	1945.74
19891219	342.46	38439.1	2342.10	1647.50	1932.02
19891220	342.84	38512	2360.70	1675.01	1951.31
19891221	344.78	38215.48	2353.00	1676.47	1976.83
19891222	347.42	38040.37	2362.00	1696.38	1981.37
19891225	347.42	38423.62	2362.00	1696.38	1981.37
19891226	346.81	38684.55	2362.00	1696.38	1981.37
19891227	348.81	38801.63	2395.80	1771.44	1985.66
19891228	350.67	38876.94	2398.80	1790.37	1998.83
19891229	353.40	38915.87	2422.70	1790.37	2001.08
19900101	353.40	38915.87	2422.70	1790.37	2001.08
19900102	359.69	38915.87	2434.10	1814.38	1988.85
19900103	358.76	38915.87	2463.70	1869.66	1979.89
19900104	355.67	38712.88	2451.60	1835.88	2006.42
19900105	352.20	38274.76	2444.50	1820.00	1994.30
19900108	353.79	38294.96	2431.30	1843.24	1968.90
19900109	349.62	37951.46	2436.30	1865.94	1970.28
19900110	347.31	37696.51	2412.60	1839.63	1970.30
19900111	348.53	38170.13	2417.90	1855.83	1992.89
19900112	339.93	37516.77	2380.10	1855.66	1968.60
19900115	337.00	37516.77	2366.20	1841.61	1962.89
19900116	340.75	36850.36	2349.10	1788.68	1935.21
19900117	337.40	36821.14	2373.90	1802.48	1953.14
19900118	338.19	36729.46	2336.90	1779.17	1934.72
19900119	339.15	36836.54	2335.00	1773.56	1924.27
19900122	330.38	37257.01	2297.10	1779.30	1915.82
19900123	331.61	37378.02	2291.10	1801.52	1912.36
19900124	324.17	36778.98	2278.60	1756.41	1881.73
19900125	326.08	36969.11	2289.90	1787.59	1893.23
19900126	325.80	36874.07	2314.50	1794.14	1886.75
19900129	325.20	37173.7	2328.80	1811.55	1904.71
19900130	322.98	37215.67	2322.00	1812.90	1892.03
19900131	329.08	37188.95	2337.30	1822.78	1882.88
19900201	328.79	37206.42	2345.80	1858.08	1895.53
19900202	330.92	37650.15	2355.10	1910.67	1924.70
19900205	331.85	37631.41	2348.40	1939.43	1926.14
19900206	329.66	37666.83	2321.10	1937.72	1916.33
19900207	333.75	37301.87	2307.40	1900.10	1895.24
19900208	332.96	37516.24	2331.00	1915.79	1905.51
19900209	333.62	37288.14	2313.20	1885.89	1898.25
19900212	330.08	37288.14	2286.90	1860.39	1867.40
19900213	331.02	37107.03	2293.20	1840.98	1845.43
19900214	332.01	37155.89	2298.30	1832.23	1853.99
19900215	334.89	37471.99	2313.80	1850.96	1856.86
19900216	332.72	37460.32	2325.90	1893.66	1871.12
19900219	332.72	37222.6	2297.10	1869.19	1838.03
19900220	327.99	36895.52	2277.00	1823.81	1820.16
19900221	327.67	35734.33	2259.70	1807.19	1803.79
19900222	325.70	35826.84	2269.20	1820.15	1836.91
19900223	324.15	34890.97	2236.70	1789.64	1803.62
19900226	328.67	33321.87	2249.30	1776.04	1804.10
19900227	330.26	33897.95	2254.80	1804.32	1825.38
19900228	331.89	34591.99	2255.40	1809.92	1849.68
19900301	332.74	33829.58	2238.40	1787.87	1832.44
19900302	335.54	34057.56	2254.80	1818.23	1860.48
19900305	333.74	33845.2	2230.50	1833.16	1874.43
19900306	337.93	33791.08	2216.00	1822.22	1872.30
19900307	336.95	33362.34	2230.30	1844.72	1880.57
19900308	340.27	33690.89	2250.00	1860.92	1917.99
19900309	337.93	33993.12	2234.30	1858.74	1921.11
19900312	338.67	33368.23	2222.80	1846.08	1912.59
19900313	336.00	32620.57	2224.50	1867.48	1924.30
19900314	336.87	32352.13	2226.10	1862.84	1946.37
19900315	338.07	32671.64	2234.90	1879.32	1964.47
19900316	341.91	32616.44	2263.90	1889.69	1958.82
19900319	343.53	31263.24	2238.00	1906.77	1936.96
19900320	341.57	30807.19	2259.70	1908.83	1925.39
19900321	339.74	30807.19	2250.30	1937.99	1937.18
19900322	335.69	29843.34	2258.90	1918.98	1914.11
19900323	337.22	30372.16	2283.90	1932.12	1937.40
19900326	337.63	31840.49	2298.20	1939.53	1964.16
19900327	341.50	31825.96	2266.20	1924.98	1945.96
19900328	342.00	31263.57	2275.00	1928.60	1939.33
19900329	340.79	31026.16	2263.00	1953.89	1947.23
19900330	339.94	29980.45	2247.90	1968.55	1971.79
19900402	338.70	28002.07	2221.60	1931.30	1947.18
19900403	343.64	28759.72	2240.70	1968.33	1985.55
19900404	341.09	28442.94	2231.60	1963.25	2001.49
19900405	340.73	28249.06	2239.50	1958.39	2028.06
19900406	340.08	29278.78	2221.10	1947.84	2069.89
19900409	341.37	30397.93	2227.70	1923.86	2083.90
19900410	342.07	29624.68	2217.50	1898.51	2075.38
19900411	341.92	29440.28	2215.50	1893.77	2103.10
19900412	344.34	29623.2	2222.10	1918.17	2116.66
19900413	344.34	29213.92	2222.10	1918.17	2116.66
19900416	344.74	28463.18	2222.10	1918.17	2116.66
19900417	344.68	28461.6	2214.50	1914.35	2126.34
19900418	340.72	29249.06	2205.90	1889.76	2098.68
19900419	338.09	29945.41	2184.70	1878.87	2097.12
19900420	335.12	29835.44	2187.10	1884.33	2129.32
19900423	330.99	29679.07	2159.20	1837.50	2089.77
19900424	330.36	29501.38	2159.90	1830.53	2101.40
19900425	332.03	29564.36	2143.10	1843.31	2091.57
19900426	332.92	29424.58	2133.60	1827.07	2072.16
19900427	329.11	29584.8	2106.60	1825.52	2066.27
19900430	330.80	29584.8	2103.40	1813.25	2046.46
19900501	332.25	29689.83	2117.90	1813.25	2046.46
19900502	334.48	30173.64	2137.60	1843.41	2066.03
19900503	335.57	30173.64	2134.90	1881.79	2098.95
19900504	338.39	30173.64	2162.20	1912.89	2102.64
19900507	340.53	30956.27	2162.20	1934.95	2119.83
19900508	342.01	30970.58	2182.00	1899.28	2119.83
19900509	342.86	30945.61	2162.70	1896.58	2103.69
19900510	343.82	30980.26	2157.00	1893.42	2104.56
19900511	352.00	31512.14	2175.90	1875.03	2091.85
19900514	354.75	32042.65	2214.50	1860.33	2090.14
19900515	354.28	31997.04	2212.20	1851.25	2070.67
19900516	354.00	31967.62	2221.10	1841.77	2070.70
19900517	354.47	32061.6	2284.40	1841.58	2103.94
19900518	354.64	32013.72	2269.10	1843.59	2100.17
19900521	358.00	31765.05	2282.10	1811.18	2092.21
19900522	358.43	31938.3	2311.30	1813.26	2115.00
19900523	359.29	32176.51	2287.40	1831.80	2123.34
19900524	358.41	32311.75	2277.10	1831.80	2123.34
19900525	354.58	32793.88	2265.60	1823.17	2111.90
19900528	354.58	33191.61	2265.60	1828.96	2114.39
19900529	360.65	32817.67	2295.60	1842.74	2123.09
19900530	360.86	32926.26	2346.20	1840.54	2120.80
19900531	361.23	33130.8	2345.10	1844.81	2107.51
19900601	363.16	32891.12	2371.40	1856.95	2087.60
19900604	367.40	32925.37	2379.00	1856.95	2087.60
19900605	366.64	32921.62	2380.10	1876.69	2069.43
19900606	364.96	32953.5	2358.50	1849.02	2045.43
19900607	363.15	33192.5	2378.40	1837.43	2050.45
19900608	358.71	32993.29	2366.60	1822.23	2021.41
19900611	361.63	32540.18	2348.80	1809.66	2002.38
19900612	366.25	32322.31	2370.70	1800.36	2005.82
19900613	364.90	32371.77	2405.40	1787.39	2025.59
19900614	362.90	32668.11	2403.00	1787.39	2028.08
19900615	362.91	32538.4	2392.30	1792.26	2011.87
19900618	356.88	32376.8	2370.50	1797.42	1988.33
19900619	358.47	32040.38	2369.70	1836.74	2000.14
19900620	359.10	32087.76	2371.20	1849.55	2003.66
19900621	360.47	32087.27	2370.30	1863.57	2007.98
19900622	355.43	31694.57	2378.50	1872.92	2031.73
19900625	352.31	31124.19	2398.50	1896.21	2040.08
19900626	352.06	31571.77	2399.80	1890.36	2053.40
19900627	355.14	32312.75	2373.50	1901.46	2036.96
19900628	357.63	32106.19	2355.70	1895.17	2038.41
19900629	358.02	31940.24	2374.60	1879.90	2035.03
19900702	359.54	32160.23	2372.00	1915.30	2029.54
19900703	360.16	32414.6	2371.70	1906.23	2031.98
19900704	360.16	32445.92	2355.50	1925.13	2015.93
19900705	355.68	32351.67	2331.40	1914.18	1999.98
19900706	358.42	32445.12	2340.00	1932.80	2001.90
19900709	359.52	32538.28	2337.50	1923.86	1990.17
19900710	356.49	32152.43	2327.50	1909.63	1963.02
19900711	361.23	32294.18	2360.50	1917.89	1970.58
19900712	365.44	32575.32	2370.50	1916.22	1975.18
19900713	367.31	32644.37	2382.20	1931.33	1998.34
19900716	368.95	33021.73	2406.50	1931.86	2015.59
19900717	367.52	33172.28	2415.00	1929.00	2019.50
19900718	364.22	33048.11	2402.00	1966.04	2029.60
19900719	365.32	33055.62	2387.30	1957.24	2023.31
19900720	361.61	32421.52	2400.10	1947.43	2030.60
19900723	355.31	31894.79	2359.70	1938.04	1990.04
19900724	355.79	31702.46	2360.90	1921.16	1995.61
19900725	357.09	31701.27	2364.70	1920.25	1998.58
19900726	355.91	31369.75	2344.10	1932.89	1984.37
19900727	353.44	30863.48	2330.10	1919.81	1965.79
19900730	355.55	30442.95	2316.50	1911.69	1955.35
19900731	356.15	31035.66	2326.20	1919.12	1965.57
19900801	355.52	30837.99	2339.00	1892.89	1960.07
19900802	351.48	30245.18	2304.50	1869.38	1918.45
19900803	344.86	29515.76	2284.60	1840.94	1869.45
19900806	334.43	28599.53	2220.20	1740.93	1773.79
19900807	334.83	27653.07	2235.80	1770.30	1811.84
19900808	338.35	28509.14	2237.50	1723.63	1757.09
19900809	339.94	27615.73	2244.90	1755.63	1779.86
19900810	335.52	27329.55	2233.80	1749.34	1779.86
19900813	338.84	26176.43	2219.50	1706.05	1721.01
19900814	339.39	26672.33	2234.00	1715.05	1712.03
19900815	340.06	28112.12	2239.30	1742.23	1712.03
19900816	332.39	27549.44	2222.10	1727.45	1723.41
19900817	327.83	26786.72	2176.90	1665.88	1665.00
19900820	328.51	26490.47	2156.60	1635.69	1611.92
19900821	321.86	26297.84	2108.10	1549.96	1546.51
19900822	316.55	25210.91	2104.80	1575.10	1586.27
19900823	307.06	23737.63	2075.00	1520.34	1553.35
19900824	311.51	24165.76	2086.40	1559.04	1617.42
19900827	321.44	25141.76	2086.40	1654.80	1699.72
19900828	321.34	25710.76	2126.10	1617.89	1680.58
19900829	324.19	24894.79	2125.70	1637.66	1698.66
19900830	318.71	25669.96	2153.60	1638.95	1723.23
19900831	322.56	25978.37	2162.80	1629.51	1690.17
19900903	322.56	25420.43	2166.60	1629.22	1644.01
19900904	323.09	24907.64	2148.00	1590.07	1620.93
19900905	324.39	24078.34	2152.20	1564.27	1638.32
19900906	320.46	23811.93	2120.90	1557.12	1609.51
19900907	323.40	23962.07	2122.90	1562.92	1619.16
19900910	321.63	25080.9	2147.00	1600.45	1661.76
19900911	321.04	24604.66	2144.30	1577.42	1653.94
19900912	322.54	25216.14	2142.30	1598.34	1648.09
19900913	318.65	25075.08	2127.10	1582.95	1646.27
19900914	316.83	24897.46	2093.80	1554.07	1614.93
19900917	317.77	24365.86	2094.30	1541.15	1604.02
19900918	318.60	23884.82	2064.00	1507.27	1579.93
19900919	316.60	23726.17	2065.80	1487.54	1570.28
19900920	311.48	23602.98	2016.90	1457.51	1540.60
19900921	311.32	23777.83	2025.50	1446.57	1543.53
19900924	304.59	23777.83	1990.30	1416.05	1502.52
19900925	308.26	23359.32	1999.20	1353.40	1485.39
19900926	305.06	22250.62	2000.00	1381.99	1499.17
19900927	300.97	21771.91	2009.10	1354.08	1523.95
19900928	306.05	20983.5	1990.20	1334.89	1491.76
19901001	314.94	20221.86	2030.80	1420.73	1540.81
19901002	315.21	22898.41	2058.50	1444.89	1573.93
19901003	311.40	22849.39	2087.00	1444.89	1567.48
19901004	312.69	22278.19	2070.40	1422.35	1552.74
19901005	311.50	22827.65	2143.90	1391.76	1551.93
19901008	313.48	23630	2201.60	1465.53	1586.16
19901009	305.10	23495.11	2134.10	1433.41	1551.46
19901010	300.39	23495.11	2121.80	1407.11	1540.12
19901011	295.46	22585.63	2102.20	1428.30	1541.76
19901012	300.03	22390.16	2100.40	1459.70	1575.70
19901015	303.23	23109.2	2101.90	1478.89	1598.91
19901016	298.92	23606.1	2083.60	1460.72	1601.92
19901017	298.76	23859.36	2068.00	1440.79	1616.00
19901018	305.74	24367.08	2082.60	1470.07	1647.67
19901019	312.48	24481.49	2089.00	1482.09	1644.70
19901022	314.76	25070.86	2102.00	1474.51	1639.95
19901023	312.36	25298.3	2127.00	1514.34	1676.17
19901024	312.60	24876.88	2110.50	1493.82	1667.24
19901025	310.17	25352.63	2088.70	1497.58	1645.99
19901026	304.71	25005.64	2063.10	1457.05	1618.58
19901029	301.88	25329.31	2062.10	1454.49	1627.90
19901030	304.06	25242.4	2033.90	1431.14	1613.59
19901031	304.00	25194.1	2050.30	1433.82	1645.57
19901101	307.02	24295.16	2028.00	1417.26	1645.57
19901102	311.85	24194.99	2030.70	1414.32	1634.80
19901105	314.59	24385.33	2050.10	1414.95	1620.57
19901106	311.62	23965.75	2069.80	1398.24	1613.49
19901107	306.01	23500.25	2059.20	1371.15	1583.46
19901108	307.61	22969.81	2036.20	1369.44	1569.86
19901109	313.74	22931.8	2040.60	1381.49	1572.83
19901112	319.48	22931.8	2051.90	1402.24	1597.34
19901113	317.67	23973.67	2056.00	1402.91	1610.13
19901114	320.40	23937.44	2046.00	1406.23	1599.13
19901115	317.02	23487.48	2060.00	1421.19	1598.02
19901116	317.12	23171.63	2068.00	1425.68	1612.10
19901119	319.34	23518.16	2095.90	1467.47	1633.65
19901120	315.31	23205.48	2115.20	1467.30	1633.15
19901121	316.03	22816.99	2126.30	1467.30	1626.97
19901122	316.03	23400.28	2127.90	1496.10	1639.68
19901123	315.10	23400.28	2170.50	1483.36	1640.06
19901126	316.51	23762.86	2151.90	1443.16	1607.24
19901127	318.10	23623.51	2159.50	1415.26	1605.92
19901128	317.95	23053.88	2144.30	1420.62	1601.25
19901129	316.42	22712.6	2135.60	1418.92	1607.06
19901130	322.22	22454.63	2149.40	1441.23	1605.12
19901203	324.10	22725.99	2162.70	1462.58	1644.87
19901204	326.35	21862.61	2146.30	1446.34	1646.53
19901205	329.92	22193.72	2152.60	1470.96	1660.44
19901206	329.07	22553.1	2177.50	1504.67	1693.52
19901207	327.75	23522.49	2183.40	1512.84	1690.71
19901210	328.89	23784.67	2182.50	1504.80	1675.01
19901211	326.44	23956.97	2165.80	1492.68	1665.54
19901212	330.19	23999.41	2156.90	1517.24	1667.85
19901213	329.34	24642.97	2172.20	1517.80	1659.40
19901214	326.82	24349.5	2168.40	1522.40	1635.52
19901217	326.02	24087.91	2157.90	1475.87	1606.23
19901218	330.05	24424.02	2161.80	1477.41	1591.65
19901219	330.20	24876.78	2178.70	1457.24	1589.32
19901220	330.12	24524.94	2158.80	1409.26	1552.72
19901221	331.75	24119.6	2164.40	1414.88	1563.97
19901224	329.90	24119.6	2156.30	1414.88	1563.97
19901225	329.90	23767.88	2156.30	1414.88	1563.97
19901226	330.85	23887.56	2156.30	1414.88	1536.89
19901227	328.29	23940.7	2167.80	1410.87	1528.90
19901228	328.72	23848.71	2160.40	1398.23	1517.93
19901231	330.22	23848.71	2143.50	1398.23	1517.93
19910101	330.22	23848.71	2143.50	1398.23	1517.93
19910102	326.45	23848.71	2128.30	1366.10	1505.10
19910103	321.91	23848.71	2117.80	1366.65	1539.50
19910104	321.00	24069.18	2126.10	1396.07	1547.66
19910107	315.44	23736.57	2113.30	1358.16	1507.87
19910108	314.90	22897.84	2099.90	1353.95	1502.77
19910109	311.49	22969.27	2128.90	1375.16	1552.19
19910110	314.53	23047.36	2108.70	1383.40	1507.09
